gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp3-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=809 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1569 / 37500 positions
  played 100 games, 3210 / 37500 positions
  played 150 games, 4703 / 37500 positions
  played 200 games, 6282 / 37500 positions
  played 250 games, 7882 / 37500 positions
  played 300 games, 9525 / 37500 positions
  played 350 games, 11194 / 37500 positions
  played 400 games, 12689 / 37500 positions
  played 450 games, 14379 / 37500 positions
  played 500 games, 16058 / 37500 positions
  played 550 games, 17657 / 37500 positions
  played 600 games, 19275 / 37500 positions
  played 650 games, 20973 / 37500 positions
  played 700 games, 22582 / 37500 positions
  played 750 games, 24098 / 37500 positions
  played 800 games, 25648 / 37500 positions
  played 850 games, 27249 / 37500 positions
  played 900 games, 28876 / 37500 positions
  played 950 games, 30421 / 37500 positions
  played 1000 games, 32006 / 37500 positions
  played 1050 games, 33560 / 37500 positions
  played 1100 games, 35209 / 37500 positions
  played 1150 games, 36736 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp3-8.jnnw
