gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp7-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16812 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1553 / 37500 positions
  played 100 games, 3106 / 37500 positions
  played 150 games, 4715 / 37500 positions
  played 200 games, 6265 / 37500 positions
  played 250 games, 7757 / 37500 positions
  played 300 games, 9323 / 37500 positions
  played 350 games, 11040 / 37500 positions
  played 400 games, 12667 / 37500 positions
  played 450 games, 14259 / 37500 positions
  played 500 games, 15808 / 37500 positions
  played 550 games, 17464 / 37500 positions
  played 600 games, 19187 / 37500 positions
  played 650 games, 20729 / 37500 positions
  played 700 games, 22272 / 37500 positions
  played 750 games, 23856 / 37500 positions
  played 800 games, 25370 / 37500 positions
  played 850 games, 26983 / 37500 positions
  played 900 games, 28624 / 37500 positions
  played 950 games, 30167 / 37500 positions
  played 1000 games, 31709 / 37500 positions
  played 1050 games, 33325 / 37500 positions
  played 1100 games, 34962 / 37500 positions
  played 1150 games, 36475 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp7-7.jnnw
