gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp2-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=19442 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1583 / 37500 positions
  played 100 games, 3001 / 37500 positions
  played 150 games, 4571 / 37500 positions
  played 200 games, 6124 / 37500 positions
  played 250 games, 7706 / 37500 positions
  played 300 games, 9253 / 37500 positions
  played 350 games, 10767 / 37500 positions
  played 400 games, 12423 / 37500 positions
  played 450 games, 13981 / 37500 positions
  played 500 games, 15498 / 37500 positions
  played 550 games, 17115 / 37500 positions
  played 600 games, 18669 / 37500 positions
  played 650 games, 20274 / 37500 positions
  played 700 games, 21742 / 37500 positions
  played 750 games, 23194 / 37500 positions
  played 800 games, 24759 / 37500 positions
  played 850 games, 26329 / 37500 positions
  played 900 games, 27819 / 37500 positions
  played 950 games, 29406 / 37500 positions
  played 1000 games, 30900 / 37500 positions
  played 1050 games, 32465 / 37500 positions
  played 1100 games, 33981 / 37500 positions
  played 1150 games, 35563 / 37500 positions
  played 1200 games, 37179 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp2-3.jnnw
