gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp7-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=24899 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1614 / 37500 positions
  played 100 games, 3197 / 37500 positions
  played 150 games, 4764 / 37500 positions
  played 200 games, 6436 / 37500 positions
  played 250 games, 7971 / 37500 positions
  played 300 games, 9576 / 37500 positions
  played 350 games, 11306 / 37500 positions
  played 400 games, 12958 / 37500 positions
  played 450 games, 14435 / 37500 positions
  played 500 games, 16065 / 37500 positions
  played 550 games, 17610 / 37500 positions
  played 600 games, 19200 / 37500 positions
  played 650 games, 20772 / 37500 positions
  played 700 games, 22266 / 37500 positions
  played 750 games, 23897 / 37500 positions
  played 800 games, 25512 / 37500 positions
  played 850 games, 27041 / 37500 positions
  played 900 games, 28647 / 37500 positions
  played 950 games, 30205 / 37500 positions
  played 1000 games, 31894 / 37500 positions
  played 1050 games, 33505 / 37500 positions
  played 1100 games, 35044 / 37500 positions
  played 1150 games, 36621 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp7-3.jnnw
