gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp7-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=30844 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1543 / 37500 positions
  played 100 games, 3161 / 37500 positions
  played 150 games, 4728 / 37500 positions
  played 200 games, 6192 / 37500 positions
  played 250 games, 7770 / 37500 positions
  played 300 games, 9261 / 37500 positions
  played 350 games, 10916 / 37500 positions
  played 400 games, 12368 / 37500 positions
  played 450 games, 14023 / 37500 positions
  played 500 games, 15563 / 37500 positions
  played 550 games, 17101 / 37500 positions
  played 600 games, 18795 / 37500 positions
  played 650 games, 20298 / 37500 positions
  played 700 games, 21868 / 37500 positions
  played 750 games, 23566 / 37500 positions
  played 800 games, 25082 / 37500 positions
  played 850 games, 26584 / 37500 positions
  played 900 games, 28076 / 37500 positions
  played 950 games, 29687 / 37500 positions
  played 1000 games, 31281 / 37500 positions
  played 1050 games, 32948 / 37500 positions
  played 1100 games, 34537 / 37500 positions
  played 1150 games, 36108 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp7-4.jnnw
