gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp8-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=26687 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1681 / 37500 positions
  played 100 games, 3260 / 37500 positions
  played 150 games, 4796 / 37500 positions
  played 200 games, 6338 / 37500 positions
  played 250 games, 7969 / 37500 positions
  played 300 games, 9619 / 37500 positions
  played 350 games, 11150 / 37500 positions
  played 400 games, 12787 / 37500 positions
  played 450 games, 14375 / 37500 positions
  played 500 games, 15948 / 37500 positions
  played 550 games, 17502 / 37500 positions
  played 600 games, 19053 / 37500 positions
  played 650 games, 20692 / 37500 positions
  played 700 games, 22185 / 37500 positions
  played 750 games, 23930 / 37500 positions
  played 800 games, 25414 / 37500 positions
  played 850 games, 26920 / 37500 positions
  played 900 games, 28500 / 37500 positions
  played 950 games, 30115 / 37500 positions
  played 1000 games, 31718 / 37500 positions
  played 1050 games, 33272 / 37500 positions
  played 1100 games, 34954 / 37500 positions
  played 1150 games, 36616 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp8-6.jnnw
