gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp8-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=12130 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1603 / 37500 positions
  played 100 games, 3149 / 37500 positions
  played 150 games, 4754 / 37500 positions
  played 200 games, 6349 / 37500 positions
  played 250 games, 7857 / 37500 positions
  played 300 games, 9361 / 37500 positions
  played 350 games, 11032 / 37500 positions
  played 400 games, 12691 / 37500 positions
  played 450 games, 14266 / 37500 positions
  played 500 games, 15845 / 37500 positions
  played 550 games, 17479 / 37500 positions
  played 600 games, 19015 / 37500 positions
  played 650 games, 20645 / 37500 positions
  played 700 games, 22314 / 37500 positions
  played 750 games, 23972 / 37500 positions
  played 800 games, 25551 / 37500 positions
  played 850 games, 27084 / 37500 positions
  played 900 games, 28625 / 37500 positions
  played 950 games, 30155 / 37500 positions
  played 1000 games, 31855 / 37500 positions
  played 1050 games, 33442 / 37500 positions
  played 1100 games, 35131 / 37500 positions
  played 1150 games, 36753 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp8-8.jnnw
