gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp5-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=25752 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1703 / 37500 positions
  played 100 games, 3318 / 37500 positions
  played 150 games, 4840 / 37500 positions
  played 200 games, 6469 / 37500 positions
  played 250 games, 8040 / 37500 positions
  played 300 games, 9574 / 37500 positions
  played 350 games, 11221 / 37500 positions
  played 400 games, 12761 / 37500 positions
  played 450 games, 14282 / 37500 positions
  played 500 games, 15852 / 37500 positions
  played 550 games, 17466 / 37500 positions
  played 600 games, 18992 / 37500 positions
  played 650 games, 20572 / 37500 positions
  played 700 games, 22131 / 37500 positions
  played 750 games, 23696 / 37500 positions
  played 800 games, 25257 / 37500 positions
  played 850 games, 26943 / 37500 positions
  played 900 games, 28614 / 37500 positions
  played 950 games, 30193 / 37500 positions
  played 1000 games, 31759 / 37500 positions
  played 1050 games, 33289 / 37500 positions
  played 1100 games, 34785 / 37500 positions
  played 1150 games, 36326 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp5-2.jnnw
