gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp4-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=4940 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1525 / 37500 positions
  played 100 games, 3157 / 37500 positions
  played 150 games, 4716 / 37500 positions
  played 200 games, 6327 / 37500 positions
  played 250 games, 7992 / 37500 positions
  played 300 games, 9572 / 37500 positions
  played 350 games, 11150 / 37500 positions
  played 400 games, 12783 / 37500 positions
  played 450 games, 14398 / 37500 positions
  played 500 games, 15855 / 37500 positions
  played 550 games, 17377 / 37500 positions
  played 600 games, 18899 / 37500 positions
  played 650 games, 20457 / 37500 positions
  played 700 games, 22125 / 37500 positions
  played 750 games, 23641 / 37500 positions
  played 800 games, 25219 / 37500 positions
  played 850 games, 26882 / 37500 positions
  played 900 games, 28470 / 37500 positions
  played 950 games, 30029 / 37500 positions
  played 1000 games, 31558 / 37500 positions
  played 1050 games, 33126 / 37500 positions
  played 1100 games, 34678 / 37500 positions
  played 1150 games, 36202 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp4-7.jnnw
