gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp1-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=29003 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1626 / 37500 positions
  played 100 games, 3152 / 37500 positions
  played 150 games, 4770 / 37500 positions
  played 200 games, 6456 / 37500 positions
  played 250 games, 7994 / 37500 positions
  played 300 games, 9595 / 37500 positions
  played 350 games, 11032 / 37500 positions
  played 400 games, 12536 / 37500 positions
  played 450 games, 14075 / 37500 positions
  played 500 games, 15658 / 37500 positions
  played 550 games, 17177 / 37500 positions
  played 600 games, 18724 / 37500 positions
  played 650 games, 20217 / 37500 positions
  played 700 games, 21787 / 37500 positions
  played 750 games, 23338 / 37500 positions
  played 800 games, 24965 / 37500 positions
  played 850 games, 26464 / 37500 positions
  played 900 games, 28070 / 37500 positions
  played 950 games, 29596 / 37500 positions
  played 1000 games, 31106 / 37500 positions
  played 1050 games, 32667 / 37500 positions
  played 1100 games, 34205 / 37500 positions
  played 1150 games, 35809 / 37500 positions
  played 1200 games, 37303 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp1-3.jnnw
