gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp2-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8509 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1519 / 37500 positions
  played 100 games, 3217 / 37500 positions
  played 150 games, 4694 / 37500 positions
  played 200 games, 6162 / 37500 positions
  played 250 games, 7703 / 37500 positions
  played 300 games, 9298 / 37500 positions
  played 350 games, 10839 / 37500 positions
  played 400 games, 12364 / 37500 positions
  played 450 games, 13971 / 37500 positions
  played 500 games, 15473 / 37500 positions
  played 550 games, 17036 / 37500 positions
  played 600 games, 18577 / 37500 positions
  played 650 games, 20252 / 37500 positions
  played 700 games, 21827 / 37500 positions
  played 750 games, 23363 / 37500 positions
  played 800 games, 24902 / 37500 positions
  played 850 games, 26442 / 37500 positions
  played 900 games, 28057 / 37500 positions
  played 950 games, 29599 / 37500 positions
  played 1000 games, 31093 / 37500 positions
  played 1050 games, 32636 / 37500 positions
  played 1100 games, 34117 / 37500 positions
  played 1150 games, 35623 / 37500 positions
  played 1200 games, 37085 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp2-2.jnnw
