gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp7-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=21157 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1506 / 37500 positions
  played 100 games, 3112 / 37500 positions
  played 150 games, 4718 / 37500 positions
  played 200 games, 6281 / 37500 positions
  played 250 games, 7940 / 37500 positions
  played 300 games, 9519 / 37500 positions
  played 350 games, 11226 / 37500 positions
  played 400 games, 12772 / 37500 positions
  played 450 games, 14282 / 37500 positions
  played 500 games, 15856 / 37500 positions
  played 550 games, 17401 / 37500 positions
  played 600 games, 18977 / 37500 positions
  played 650 games, 20505 / 37500 positions
  played 700 games, 22053 / 37500 positions
  played 750 games, 23631 / 37500 positions
  played 800 games, 25236 / 37500 positions
  played 850 games, 26749 / 37500 positions
  played 900 games, 28380 / 37500 positions
  played 950 games, 29923 / 37500 positions
  played 1000 games, 31519 / 37500 positions
  played 1050 games, 33093 / 37500 positions
  played 1100 games, 34669 / 37500 positions
  played 1150 games, 36170 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp7-1.jnnw
