gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp6-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=14881 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1536 / 37500 positions
  played 100 games, 3087 / 37500 positions
  played 150 games, 4581 / 37500 positions
  played 200 games, 6210 / 37500 positions
  played 250 games, 7724 / 37500 positions
  played 300 games, 9341 / 37500 positions
  played 350 games, 10822 / 37500 positions
  played 400 games, 12383 / 37500 positions
  played 450 games, 14033 / 37500 positions
  played 500 games, 15608 / 37500 positions
  played 550 games, 17149 / 37500 positions
  played 600 games, 18726 / 37500 positions
  played 650 games, 20348 / 37500 positions
  played 700 games, 21816 / 37500 positions
  played 750 games, 23440 / 37500 positions
  played 800 games, 24922 / 37500 positions
  played 850 games, 26427 / 37500 positions
  played 900 games, 28004 / 37500 positions
  played 950 games, 29568 / 37500 positions
  played 1000 games, 31148 / 37500 positions
  played 1050 games, 32813 / 37500 positions
  played 1100 games, 34294 / 37500 positions
  played 1150 games, 35830 / 37500 positions
  played 1200 games, 37404 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp6-4.jnnw
