gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp6-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16759 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1544 / 37500 positions
  played 100 games, 3229 / 37500 positions
  played 150 games, 4771 / 37500 positions
  played 200 games, 6366 / 37500 positions
  played 250 games, 7883 / 37500 positions
  played 300 games, 9559 / 37500 positions
  played 350 games, 11080 / 37500 positions
  played 400 games, 12700 / 37500 positions
  played 450 games, 14296 / 37500 positions
  played 500 games, 15866 / 37500 positions
  played 550 games, 17427 / 37500 positions
  played 600 games, 18987 / 37500 positions
  played 650 games, 20606 / 37500 positions
  played 700 games, 22161 / 37500 positions
  played 750 games, 23726 / 37500 positions
  played 800 games, 25204 / 37500 positions
  played 850 games, 26803 / 37500 positions
  played 900 games, 28434 / 37500 positions
  played 950 games, 30051 / 37500 positions
  played 1000 games, 31596 / 37500 positions
  played 1050 games, 33250 / 37500 positions
  played 1100 games, 34794 / 37500 positions
  played 1150 games, 36426 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp6-6.jnnw
