gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp6-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=24731 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1567 / 37500 positions
  played 100 games, 3151 / 37500 positions
  played 150 games, 4643 / 37500 positions
  played 200 games, 6203 / 37500 positions
  played 250 games, 7782 / 37500 positions
  played 300 games, 9241 / 37500 positions
  played 350 games, 10720 / 37500 positions
  played 400 games, 12289 / 37500 positions
  played 450 games, 13797 / 37500 positions
  played 500 games, 15388 / 37500 positions
  played 550 games, 16974 / 37500 positions
  played 600 games, 18597 / 37500 positions
  played 650 games, 20222 / 37500 positions
  played 700 games, 21913 / 37500 positions
  played 750 games, 23431 / 37500 positions
  played 800 games, 25097 / 37500 positions
  played 850 games, 26635 / 37500 positions
  played 900 games, 28250 / 37500 positions
  played 950 games, 29857 / 37500 positions
  played 1000 games, 31438 / 37500 positions
  played 1050 games, 33111 / 37500 positions
  played 1100 games, 34613 / 37500 positions
  played 1150 games, 36211 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp6-2.jnnw
