gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp3-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=19645 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1518 / 37500 positions
  played 100 games, 2998 / 37500 positions
  played 150 games, 4590 / 37500 positions
  played 200 games, 6154 / 37500 positions
  played 250 games, 7833 / 37500 positions
  played 300 games, 9366 / 37500 positions
  played 350 games, 11083 / 37500 positions
  played 400 games, 12591 / 37500 positions
  played 450 games, 14273 / 37500 positions
  played 500 games, 15895 / 37500 positions
  played 550 games, 17501 / 37500 positions
  played 600 games, 19017 / 37500 positions
  played 650 games, 20566 / 37500 positions
  played 700 games, 22259 / 37500 positions
  played 750 games, 23947 / 37500 positions
  played 800 games, 25489 / 37500 positions
  played 850 games, 27024 / 37500 positions
  played 900 games, 28510 / 37500 positions
  played 950 games, 29921 / 37500 positions
  played 1000 games, 31418 / 37500 positions
  played 1050 games, 32926 / 37500 positions
  played 1100 games, 34466 / 37500 positions
  played 1150 games, 36108 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp3-3.jnnw
