gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp1-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=22445 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1580 / 37500 positions
  played 100 games, 3118 / 37500 positions
  played 150 games, 4639 / 37500 positions
  played 200 games, 6102 / 37500 positions
  played 250 games, 7647 / 37500 positions
  played 300 games, 9162 / 37500 positions
  played 350 games, 10682 / 37500 positions
  played 400 games, 12246 / 37500 positions
  played 450 games, 13751 / 37500 positions
  played 500 games, 15255 / 37500 positions
  played 550 games, 16829 / 37500 positions
  played 600 games, 18308 / 37500 positions
  played 650 games, 19857 / 37500 positions
  played 700 games, 21352 / 37500 positions
  played 750 games, 22883 / 37500 positions
  played 800 games, 24458 / 37500 positions
  played 850 games, 26091 / 37500 positions
  played 900 games, 27655 / 37500 positions
  played 950 games, 29279 / 37500 positions
  played 1000 games, 30844 / 37500 positions
  played 1050 games, 32352 / 37500 positions
  played 1100 games, 33996 / 37500 positions
  played 1150 games, 35421 / 37500 positions
  played 1200 games, 36999 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp1-1.jnnw
