gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp6-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3018 nnue=/root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1651 / 37500 positions
  played 100 games, 3197 / 37500 positions
  played 150 games, 4751 / 37500 positions
  played 200 games, 6396 / 37500 positions
  played 250 games, 7946 / 37500 positions
  played 300 games, 9600 / 37500 positions
  played 350 games, 11102 / 37500 positions
  played 400 games, 12679 / 37500 positions
  played 450 games, 14263 / 37500 positions
  played 500 games, 15800 / 37500 positions
  played 550 games, 17430 / 37500 positions
  played 600 games, 19062 / 37500 positions
  played 650 games, 20619 / 37500 positions
  played 700 games, 22192 / 37500 positions
  played 750 games, 23814 / 37500 positions
  played 800 games, 25455 / 37500 positions
  played 850 games, 27069 / 37500 positions
  played 900 games, 28643 / 37500 positions
  played 950 games, 30152 / 37500 positions
  played 1000 games, 31781 / 37500 positions
  played 1050 games, 33314 / 37500 positions
  played 1100 games, 34852 / 37500 positions
  played 1150 games, 36421 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0223-transfold-loop/artefacts.src/sp6-7.jnnw
