gen-data-wdl: n=125000 out=/root/jass/jobs/results/cpx62-0213-genpar-seed-train/artefacts.src/cpx-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=200032 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1624 / 125000 positions
  played 100 games, 3232 / 125000 positions
  played 150 games, 4814 / 125000 positions
  played 200 games, 6363 / 125000 positions
  played 250 games, 8056 / 125000 positions
  played 300 games, 9685 / 125000 positions
  played 350 games, 11391 / 125000 positions
  played 400 games, 12890 / 125000 positions
  played 450 games, 14598 / 125000 positions
  played 500 games, 16179 / 125000 positions
  played 550 games, 17754 / 125000 positions
  played 600 games, 19255 / 125000 positions
  played 650 games, 20983 / 125000 positions
  played 700 games, 22572 / 125000 positions
  played 750 games, 24077 / 125000 positions
  played 800 games, 25648 / 125000 positions
  played 850 games, 27168 / 125000 positions
  played 900 games, 28670 / 125000 positions
  played 950 games, 30304 / 125000 positions
  played 1000 games, 31794 / 125000 positions
  played 1050 games, 33420 / 125000 positions
  played 1100 games, 35070 / 125000 positions
  played 1150 games, 36719 / 125000 positions
  played 1200 games, 38314 / 125000 positions
  played 1250 games, 39909 / 125000 positions
  played 1300 games, 41471 / 125000 positions
  played 1350 games, 43025 / 125000 positions
  played 1400 games, 44581 / 125000 positions
  played 1450 games, 46171 / 125000 positions
  played 1500 games, 47787 / 125000 positions
  played 1550 games, 49397 / 125000 positions
  played 1600 games, 50950 / 125000 positions
  played 1650 games, 52495 / 125000 positions
  played 1700 games, 53999 / 125000 positions
  played 1750 games, 55581 / 125000 positions
  played 1800 games, 57135 / 125000 positions
  played 1850 games, 58763 / 125000 positions
  played 1900 games, 60421 / 125000 positions
  played 1950 games, 62063 / 125000 positions
  played 2000 games, 63665 / 125000 positions
  played 2050 games, 65224 / 125000 positions
  played 2100 games, 66752 / 125000 positions
  played 2150 games, 68412 / 125000 positions
  played 2200 games, 70018 / 125000 positions
  played 2250 games, 71579 / 125000 positions
  played 2300 games, 73059 / 125000 positions
  played 2350 games, 74713 / 125000 positions
  played 2400 games, 76330 / 125000 positions
  played 2450 games, 77906 / 125000 positions
  played 2500 games, 79517 / 125000 positions
  played 2550 games, 81047 / 125000 positions
  played 2600 games, 82651 / 125000 positions
  played 2650 games, 84154 / 125000 positions
  played 2700 games, 85783 / 125000 positions
  played 2750 games, 87332 / 125000 positions
  played 2800 games, 88946 / 125000 positions
  played 2850 games, 90561 / 125000 positions
  played 2900 games, 92106 / 125000 positions
  played 2950 games, 93748 / 125000 positions
  played 3000 games, 95425 / 125000 positions
  played 3050 games, 97035 / 125000 positions
  played 3100 games, 98552 / 125000 positions
  played 3150 games, 100141 / 125000 positions
  played 3200 games, 101645 / 125000 positions
  played 3250 games, 103144 / 125000 positions
  played 3300 games, 104681 / 125000 positions
  played 3350 games, 106167 / 125000 positions
  played 3400 games, 107838 / 125000 positions
  played 3450 games, 109382 / 125000 positions
  played 3500 games, 110979 / 125000 positions
  played 3550 games, 112521 / 125000 positions
  played 3600 games, 114216 / 125000 positions
  played 3650 games, 115742 / 125000 positions
  played 3700 games, 117348 / 125000 positions
  played 3750 games, 118876 / 125000 positions
  played 3800 games, 120476 / 125000 positions
  played 3850 games, 121978 / 125000 positions
  played 3900 games, 123651 / 125000 positions
wrote 125000 WDL records to /root/jass/jobs/results/cpx62-0213-genpar-seed-train/artefacts.src/cpx-1.jnnw
