gen-data-wdl: n=125000 out=/root/jass/jobs/results/cpx62-0213-genpar-seed-train/artefacts.src/cpx-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=600038 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1578 / 125000 positions
  played 100 games, 3220 / 125000 positions
  played 150 games, 4921 / 125000 positions
  played 200 games, 6345 / 125000 positions
  played 250 games, 7996 / 125000 positions
  played 300 games, 9568 / 125000 positions
  played 350 games, 11120 / 125000 positions
  played 400 games, 12610 / 125000 positions
  played 450 games, 14049 / 125000 positions
  played 500 games, 15645 / 125000 positions
  played 550 games, 17234 / 125000 positions
  played 600 games, 18829 / 125000 positions
  played 650 games, 20397 / 125000 positions
  played 700 games, 21883 / 125000 positions
  played 750 games, 23344 / 125000 positions
  played 800 games, 24972 / 125000 positions
  played 850 games, 26541 / 125000 positions
  played 900 games, 28164 / 125000 positions
  played 950 games, 29774 / 125000 positions
  played 1000 games, 31254 / 125000 positions
  played 1050 games, 32787 / 125000 positions
  played 1100 games, 34378 / 125000 positions
  played 1150 games, 35920 / 125000 positions
  played 1200 games, 37458 / 125000 positions
  played 1250 games, 39064 / 125000 positions
  played 1300 games, 40625 / 125000 positions
  played 1350 games, 42225 / 125000 positions
  played 1400 games, 43849 / 125000 positions
  played 1450 games, 45436 / 125000 positions
  played 1500 games, 47085 / 125000 positions
  played 1550 games, 48515 / 125000 positions
  played 1600 games, 50060 / 125000 positions
  played 1650 games, 51674 / 125000 positions
  played 1700 games, 53218 / 125000 positions
  played 1750 games, 54796 / 125000 positions
  played 1800 games, 56404 / 125000 positions
  played 1850 games, 58093 / 125000 positions
  played 1900 games, 59716 / 125000 positions
  played 1950 games, 61326 / 125000 positions
  played 2000 games, 62929 / 125000 positions
  played 2050 games, 64533 / 125000 positions
  played 2100 games, 66114 / 125000 positions
  played 2150 games, 67798 / 125000 positions
  played 2200 games, 69324 / 125000 positions
  played 2250 games, 70903 / 125000 positions
  played 2300 games, 72414 / 125000 positions
  played 2350 games, 74010 / 125000 positions
  played 2400 games, 75710 / 125000 positions
  played 2450 games, 77272 / 125000 positions
  played 2500 games, 78730 / 125000 positions
  played 2550 games, 80311 / 125000 positions
  played 2600 games, 81863 / 125000 positions
  played 2650 games, 83488 / 125000 positions
  played 2700 games, 84984 / 125000 positions
  played 2750 games, 86466 / 125000 positions
  played 2800 games, 88048 / 125000 positions
  played 2850 games, 89623 / 125000 positions
  played 2900 games, 91187 / 125000 positions
  played 2950 games, 92691 / 125000 positions
  played 3000 games, 94289 / 125000 positions
  played 3050 games, 95894 / 125000 positions
  played 3100 games, 97375 / 125000 positions
  played 3150 games, 98988 / 125000 positions
  played 3200 games, 100588 / 125000 positions
  played 3250 games, 102039 / 125000 positions
  played 3300 games, 103591 / 125000 positions
  played 3350 games, 105216 / 125000 positions
  played 3400 games, 106887 / 125000 positions
  played 3450 games, 108553 / 125000 positions
  played 3500 games, 110093 / 125000 positions
  played 3550 games, 111654 / 125000 positions
  played 3600 games, 113290 / 125000 positions
  played 3650 games, 114982 / 125000 positions
  played 3700 games, 116551 / 125000 positions
  played 3750 games, 118137 / 125000 positions
  played 3800 games, 119620 / 125000 positions
  played 3850 games, 121157 / 125000 positions
  played 3900 games, 122626 / 125000 positions
  played 3950 games, 124216 / 125000 positions
wrote 125000 WDL records to /root/jass/jobs/results/cpx62-0213-genpar-seed-train/artefacts.src/cpx-3.jnnw
