gen-data-wdl: n=125000 out=/root/jass/jobs/results/cpx62-0213-genpar-seed-train/artefacts.src/cpx-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1200047 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1553 / 125000 positions
  played 100 games, 3118 / 125000 positions
  played 150 games, 4581 / 125000 positions
  played 200 games, 6108 / 125000 positions
  played 250 games, 7795 / 125000 positions
  played 300 games, 9310 / 125000 positions
  played 350 games, 10860 / 125000 positions
  played 400 games, 12366 / 125000 positions
  played 450 games, 13888 / 125000 positions
  played 500 games, 15520 / 125000 positions
  played 550 games, 16989 / 125000 positions
  played 600 games, 18526 / 125000 positions
  played 650 games, 20061 / 125000 positions
  played 700 games, 21584 / 125000 positions
  played 750 games, 23239 / 125000 positions
  played 800 games, 24920 / 125000 positions
  played 850 games, 26518 / 125000 positions
  played 900 games, 28075 / 125000 positions
  played 950 games, 29704 / 125000 positions
  played 1000 games, 31364 / 125000 positions
  played 1050 games, 32888 / 125000 positions
  played 1100 games, 34446 / 125000 positions
  played 1150 games, 35952 / 125000 positions
  played 1200 games, 37491 / 125000 positions
  played 1250 games, 39128 / 125000 positions
  played 1300 games, 40741 / 125000 positions
  played 1350 games, 42325 / 125000 positions
  played 1400 games, 43888 / 125000 positions
  played 1450 games, 45444 / 125000 positions
  played 1500 games, 46943 / 125000 positions
  played 1550 games, 48612 / 125000 positions
  played 1600 games, 50216 / 125000 positions
  played 1650 games, 51870 / 125000 positions
  played 1700 games, 53378 / 125000 positions
  played 1750 games, 54977 / 125000 positions
  played 1800 games, 56444 / 125000 positions
  played 1850 games, 58075 / 125000 positions
  played 1900 games, 59683 / 125000 positions
  played 1950 games, 61264 / 125000 positions
  played 2000 games, 62774 / 125000 positions
  played 2050 games, 64310 / 125000 positions
  played 2100 games, 65819 / 125000 positions
  played 2150 games, 67282 / 125000 positions
  played 2200 games, 68820 / 125000 positions
  played 2250 games, 70302 / 125000 positions
  played 2300 games, 71905 / 125000 positions
  played 2350 games, 73384 / 125000 positions
  played 2400 games, 74874 / 125000 positions
  played 2450 games, 76275 / 125000 positions
  played 2500 games, 77884 / 125000 positions
  played 2550 games, 79562 / 125000 positions
  played 2600 games, 81126 / 125000 positions
  played 2650 games, 82727 / 125000 positions
  played 2700 games, 84333 / 125000 positions
  played 2750 games, 85891 / 125000 positions
  played 2800 games, 87552 / 125000 positions
  played 2850 games, 89102 / 125000 positions
  played 2900 games, 90578 / 125000 positions
  played 2950 games, 92175 / 125000 positions
  played 3000 games, 93656 / 125000 positions
  played 3050 games, 95223 / 125000 positions
  played 3100 games, 96806 / 125000 positions
  played 3150 games, 98400 / 125000 positions
  played 3200 games, 100040 / 125000 positions
  played 3250 games, 101777 / 125000 positions
  played 3300 games, 103468 / 125000 positions
  played 3350 games, 104939 / 125000 positions
  played 3400 games, 106445 / 125000 positions
  played 3450 games, 107979 / 125000 positions
  played 3500 games, 109614 / 125000 positions
  played 3550 games, 111141 / 125000 positions
  played 3600 games, 112698 / 125000 positions
  played 3650 games, 114306 / 125000 positions
  played 3700 games, 115865 / 125000 positions
  played 3750 games, 117418 / 125000 positions
  played 3800 games, 118957 / 125000 positions
  played 3850 games, 120506 / 125000 positions
  played 3900 games, 122054 / 125000 positions
  played 3950 games, 123583 / 125000 positions
wrote 125000 WDL records to /root/jass/jobs/results/cpx62-0213-genpar-seed-train/artefacts.src/cpx-6.jnnw
