gen-data-wdl: n=125000 out=/root/jass/jobs/results/cpx62-0213-genpar-seed-train/artefacts.src/cpx-12.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2400065 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1703 / 125000 positions
  played 100 games, 3301 / 125000 positions
  played 150 games, 4874 / 125000 positions
  played 200 games, 6470 / 125000 positions
  played 250 games, 8035 / 125000 positions
  played 300 games, 9664 / 125000 positions
  played 350 games, 11240 / 125000 positions
  played 400 games, 12902 / 125000 positions
  played 450 games, 14456 / 125000 positions
  played 500 games, 16069 / 125000 positions
  played 550 games, 17646 / 125000 positions
  played 600 games, 19121 / 125000 positions
  played 650 games, 20716 / 125000 positions
  played 700 games, 22414 / 125000 positions
  played 750 games, 24071 / 125000 positions
  played 800 games, 25704 / 125000 positions
  played 850 games, 27305 / 125000 positions
  played 900 games, 28878 / 125000 positions
  played 950 games, 30458 / 125000 positions
  played 1000 games, 32079 / 125000 positions
  played 1050 games, 33594 / 125000 positions
  played 1100 games, 35197 / 125000 positions
  played 1150 games, 36734 / 125000 positions
  played 1200 games, 38331 / 125000 positions
  played 1250 games, 39887 / 125000 positions
  played 1300 games, 41605 / 125000 positions
  played 1350 games, 43179 / 125000 positions
  played 1400 games, 44758 / 125000 positions
  played 1450 games, 46254 / 125000 positions
  played 1500 games, 47984 / 125000 positions
  played 1550 games, 49549 / 125000 positions
  played 1600 games, 51213 / 125000 positions
  played 1650 games, 52800 / 125000 positions
  played 1700 games, 54264 / 125000 positions
  played 1750 games, 55890 / 125000 positions
  played 1800 games, 57397 / 125000 positions
  played 1850 games, 58849 / 125000 positions
  played 1900 games, 60498 / 125000 positions
  played 1950 games, 62138 / 125000 positions
  played 2000 games, 63804 / 125000 positions
  played 2050 games, 65409 / 125000 positions
  played 2100 games, 67043 / 125000 positions
  played 2150 games, 68652 / 125000 positions
  played 2200 games, 70171 / 125000 positions
  played 2250 games, 71702 / 125000 positions
  played 2300 games, 73327 / 125000 positions
  played 2350 games, 74894 / 125000 positions
  played 2400 games, 76378 / 125000 positions
  played 2450 games, 77941 / 125000 positions
  played 2500 games, 79494 / 125000 positions
  played 2550 games, 81094 / 125000 positions
  played 2600 games, 82660 / 125000 positions
  played 2650 games, 84411 / 125000 positions
  played 2700 games, 85944 / 125000 positions
  played 2750 games, 87539 / 125000 positions
  played 2800 games, 89052 / 125000 positions
  played 2850 games, 90525 / 125000 positions
  played 2900 games, 92008 / 125000 positions
  played 2950 games, 93612 / 125000 positions
  played 3000 games, 95116 / 125000 positions
  played 3050 games, 96859 / 125000 positions
  played 3100 games, 98422 / 125000 positions
  played 3150 games, 100156 / 125000 positions
  played 3200 games, 101793 / 125000 positions
  played 3250 games, 103337 / 125000 positions
  played 3300 games, 104794 / 125000 positions
  played 3350 games, 106409 / 125000 positions
  played 3400 games, 108045 / 125000 positions
  played 3450 games, 109674 / 125000 positions
  played 3500 games, 111203 / 125000 positions
  played 3550 games, 112813 / 125000 positions
  played 3600 games, 114350 / 125000 positions
  played 3650 games, 115894 / 125000 positions
  played 3700 games, 117446 / 125000 positions
  played 3750 games, 119006 / 125000 positions
  played 3800 games, 120506 / 125000 positions
  played 3850 games, 122146 / 125000 positions
  played 3900 games, 123675 / 125000 positions
wrote 125000 WDL records to /root/jass/jobs/results/cpx62-0213-genpar-seed-train/artefacts.src/cpx-12.jnnw
