gen-data-wdl: n=125000 out=/root/jass/jobs/results/cpx62-0213-genpar-seed-train/artefacts.src/cpx-15.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3000074 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1489 / 125000 positions
  played 100 games, 3040 / 125000 positions
  played 150 games, 4690 / 125000 positions
  played 200 games, 6261 / 125000 positions
  played 250 games, 7809 / 125000 positions
  played 300 games, 9448 / 125000 positions
  played 350 games, 10940 / 125000 positions
  played 400 games, 12452 / 125000 positions
  played 450 games, 13950 / 125000 positions
  played 500 games, 15445 / 125000 positions
  played 550 games, 17110 / 125000 positions
  played 600 games, 18776 / 125000 positions
  played 650 games, 20296 / 125000 positions
  played 700 games, 21886 / 125000 positions
  played 750 games, 23405 / 125000 positions
  played 800 games, 25001 / 125000 positions
  played 850 games, 26544 / 125000 positions
  played 900 games, 28064 / 125000 positions
  played 950 games, 29589 / 125000 positions
  played 1000 games, 31137 / 125000 positions
  played 1050 games, 32763 / 125000 positions
  played 1100 games, 34321 / 125000 positions
  played 1150 games, 35900 / 125000 positions
  played 1200 games, 37556 / 125000 positions
  played 1250 games, 39247 / 125000 positions
  played 1300 games, 40798 / 125000 positions
  played 1350 games, 42534 / 125000 positions
  played 1400 games, 44261 / 125000 positions
  played 1450 games, 45789 / 125000 positions
  played 1500 games, 47431 / 125000 positions
  played 1550 games, 48970 / 125000 positions
  played 1600 games, 50748 / 125000 positions
  played 1650 games, 52292 / 125000 positions
  played 1700 games, 54051 / 125000 positions
  played 1750 games, 55712 / 125000 positions
  played 1800 games, 57293 / 125000 positions
  played 1850 games, 58862 / 125000 positions
  played 1900 games, 60419 / 125000 positions
  played 1950 games, 61964 / 125000 positions
  played 2000 games, 63522 / 125000 positions
  played 2050 games, 65020 / 125000 positions
  played 2100 games, 66468 / 125000 positions
  played 2150 games, 67942 / 125000 positions
  played 2200 games, 69505 / 125000 positions
  played 2250 games, 70971 / 125000 positions
  played 2300 games, 72417 / 125000 positions
  played 2350 games, 74099 / 125000 positions
  played 2400 games, 75829 / 125000 positions
  played 2450 games, 77316 / 125000 positions
  played 2500 games, 78939 / 125000 positions
  played 2550 games, 80564 / 125000 positions
  played 2600 games, 82106 / 125000 positions
  played 2650 games, 83688 / 125000 positions
  played 2700 games, 85401 / 125000 positions
  played 2750 games, 86911 / 125000 positions
  played 2800 games, 88496 / 125000 positions
  played 2850 games, 90158 / 125000 positions
  played 2900 games, 91709 / 125000 positions
  played 2950 games, 93262 / 125000 positions
  played 3000 games, 94767 / 125000 positions
  played 3050 games, 96334 / 125000 positions
  played 3100 games, 97740 / 125000 positions
  played 3150 games, 99295 / 125000 positions
  played 3200 games, 100888 / 125000 positions
  played 3250 games, 102431 / 125000 positions
  played 3300 games, 103998 / 125000 positions
  played 3350 games, 105599 / 125000 positions
  played 3400 games, 107163 / 125000 positions
  played 3450 games, 108821 / 125000 positions
  played 3500 games, 110384 / 125000 positions
  played 3550 games, 111931 / 125000 positions
  played 3600 games, 113467 / 125000 positions
  played 3650 games, 115068 / 125000 positions
  played 3700 games, 116726 / 125000 positions
  played 3750 games, 118425 / 125000 positions
  played 3800 games, 119853 / 125000 positions
  played 3850 games, 121391 / 125000 positions
  played 3900 games, 122978 / 125000 positions
  played 3950 games, 124507 / 125000 positions
wrote 125000 WDL records to /root/jass/jobs/results/cpx62-0213-genpar-seed-train/artefacts.src/cpx-15.jnnw
