input : /root/jass/jobs/results/0056-v8-quiet-pv-1M-v7-labeller/artefacts.src/v8-quiet-pv-1M.bin (1000000 records, processing 125001 from offset 250002)
  10000/125001  (8.0%)  rate=62.7 pos/s  eta=30.6 min  skipped=39
  20000/125001  (16.0%)  rate=62.1 pos/s  eta=28.2 min  skipped=72
  30000/125001  (24.0%)  rate=62.3 pos/s  eta=25.4 min  skipped=113
  40000/125001  (32.0%)  rate=62.9 pos/s  eta=22.5 min  skipped=158
  50000/125001  (40.0%)  rate=63.4 pos/s  eta=19.7 min  skipped=185
  60000/125001  (48.0%)  rate=63.9 pos/s  eta=17.0 min  skipped=232
  70000/125001  (56.0%)  rate=64.2 pos/s  eta=14.3 min  skipped=268
  80000/125001  (64.0%)  rate=63.9 pos/s  eta=11.7 min  skipped=293
  90000/125001  (72.0%)  rate=64.2 pos/s  eta=9.1 min  skipped=318
  100000/125001  (80.0%)  rate=63.8 pos/s  eta=6.5 min  skipped=360
  110000/125001  (88.0%)  rate=64.2 pos/s  eta=3.9 min  skipped=398
  120000/125001  (96.0%)  rate=63.9 pos/s  eta=1.3 min  skipped=441
wrote /root/jass/jobs/results/0078-scan-distill-1M-mlp-scaleup/artefacts.src/shard-2.bin (125001 records, 470 skipped)
