input : /root/jass/jobs/results/0056-v8-quiet-pv-1M-v7-labeller/artefacts.src/v8-quiet-pv-1M.bin (1000000 records, processing 125001 from offset 0)
  10000/125001  (8.0%)  rate=63.9 pos/s  eta=30.0 min  skipped=45
  20000/125001  (16.0%)  rate=62.8 pos/s  eta=27.8 min  skipped=87
  30000/125001  (24.0%)  rate=62.3 pos/s  eta=25.4 min  skipped=129
  40000/125001  (32.0%)  rate=62.1 pos/s  eta=22.8 min  skipped=154
  50000/125001  (40.0%)  rate=62.5 pos/s  eta=20.0 min  skipped=193
  60000/125001  (48.0%)  rate=62.7 pos/s  eta=17.3 min  skipped=237
  70000/125001  (56.0%)  rate=63.0 pos/s  eta=14.6 min  skipped=264
  80000/125001  (64.0%)  rate=62.9 pos/s  eta=11.9 min  skipped=301
  90000/125001  (72.0%)  rate=63.1 pos/s  eta=9.2 min  skipped=343
  100000/125001  (80.0%)  rate=63.2 pos/s  eta=6.6 min  skipped=378
  110000/125001  (88.0%)  rate=63.2 pos/s  eta=4.0 min  skipped=409
  120000/125001  (96.0%)  rate=63.3 pos/s  eta=1.3 min  skipped=439
wrote /root/jass/jobs/results/0078-scan-distill-1M-mlp-scaleup/artefacts.src/shard-0.bin (125001 records, 460 skipped)
