gen-data-wdl: n=62500 out=/root/jass/jobs/results/ccx33-0295-tb-conversion-ab/artefacts.src/dist-5.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=1664 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1392 / 62500 positions
  played 100 games, 2738 / 62500 positions
  played 150 games, 4034 / 62500 positions
  played 200 games, 5393 / 62500 positions
  played 250 games, 6667 / 62500 positions
  played 300 games, 8023 / 62500 positions
  played 350 games, 9346 / 62500 positions
  played 400 games, 10576 / 62500 positions
  played 450 games, 12016 / 62500 positions
  played 500 games, 13332 / 62500 positions
  played 550 games, 14691 / 62500 positions
  played 600 games, 16034 / 62500 positions
  played 650 games, 17398 / 62500 positions
  played 700 games, 18761 / 62500 positions
  played 750 games, 20114 / 62500 positions
  played 800 games, 21448 / 62500 positions
  played 850 games, 22686 / 62500 positions
  played 900 games, 24057 / 62500 positions
  played 950 games, 25362 / 62500 positions
  played 1000 games, 26714 / 62500 positions
  played 1050 games, 28045 / 62500 positions
  played 1100 games, 29343 / 62500 positions
  played 1150 games, 30647 / 62500 positions
  played 1200 games, 32057 / 62500 positions
  played 1250 games, 33433 / 62500 positions
  played 1300 games, 34781 / 62500 positions
  played 1350 games, 36043 / 62500 positions
  played 1400 games, 37404 / 62500 positions
  played 1450 games, 38780 / 62500 positions
  played 1500 games, 40077 / 62500 positions
  played 1550 games, 41417 / 62500 positions
  played 1600 games, 42757 / 62500 positions
  played 1650 games, 44144 / 62500 positions
  played 1700 games, 45453 / 62500 positions
  played 1750 games, 46759 / 62500 positions
  played 1800 games, 48145 / 62500 positions
  played 1850 games, 49549 / 62500 positions
  played 1900 games, 50782 / 62500 positions
  played 1950 games, 52152 / 62500 positions
  played 2000 games, 53456 / 62500 positions
  played 2050 games, 54800 / 62500 positions
  played 2100 games, 56190 / 62500 positions
  played 2150 games, 57517 / 62500 positions
  played 2200 games, 58865 / 62500 positions
  played 2250 games, 60144 / 62500 positions
  played 2300 games, 61491 / 62500 positions
wrote 62500 WDL records to /root/jass/jobs/results/ccx33-0295-tb-conversion-ab/artefacts.src/dist-5.jnnw
