gen-data-wdl: n=37500 out=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp1-4.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=104 nnue=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1925 / 37500 positions
  played 100 games, 3813 / 37500 positions
  played 150 games, 5611 / 37500 positions
  played 200 games, 7402 / 37500 positions
  played 250 games, 9229 / 37500 positions
  played 300 games, 11239 / 37500 positions
  played 350 games, 13036 / 37500 positions
  played 400 games, 14840 / 37500 positions
  played 450 games, 16773 / 37500 positions
  played 500 games, 18767 / 37500 positions
  played 550 games, 20634 / 37500 positions
  played 600 games, 22470 / 37500 positions
  played 650 games, 24374 / 37500 positions
  played 700 games, 26167 / 37500 positions
  played 750 games, 28013 / 37500 positions
  played 800 games, 29910 / 37500 positions
  played 850 games, 31606 / 37500 positions
  played 900 games, 33473 / 37500 positions
  played 950 games, 35384 / 37500 positions
  played 1000 games, 37288 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp1-4.jnnw
