gen-data-wdl: n=37500 out=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp2-3.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=203 nnue=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1891 / 37500 positions
  played 100 games, 3773 / 37500 positions
  played 150 games, 5632 / 37500 positions
  played 200 games, 7511 / 37500 positions
  played 250 games, 9439 / 37500 positions
  played 300 games, 11269 / 37500 positions
  played 350 games, 13165 / 37500 positions
  played 400 games, 15071 / 37500 positions
  played 450 games, 16954 / 37500 positions
  played 500 games, 18828 / 37500 positions
  played 550 games, 20740 / 37500 positions
  played 600 games, 22521 / 37500 positions
  played 650 games, 24459 / 37500 positions
  played 700 games, 26389 / 37500 positions
  played 750 games, 28257 / 37500 positions
  played 800 games, 30118 / 37500 positions
  played 850 games, 32008 / 37500 positions
  played 900 games, 33874 / 37500 positions
  played 950 games, 35730 / 37500 positions
  played 1000 games, 37500 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp2-3.jnnw
