gen-data-wdl: n=37500 out=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp3-8.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=308 nnue=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1919 / 37500 positions
  played 100 games, 3700 / 37500 positions
  played 150 games, 5449 / 37500 positions
  played 200 games, 7231 / 37500 positions
  played 250 games, 9122 / 37500 positions
  played 300 games, 11029 / 37500 positions
  played 350 games, 12825 / 37500 positions
  played 400 games, 14556 / 37500 positions
  played 450 games, 16410 / 37500 positions
  played 500 games, 18271 / 37500 positions
  played 550 games, 20043 / 37500 positions
  played 600 games, 21867 / 37500 positions
  played 650 games, 23674 / 37500 positions
  played 700 games, 25531 / 37500 positions
  played 750 games, 27310 / 37500 positions
  played 800 games, 29116 / 37500 positions
  played 850 games, 30948 / 37500 positions
  played 900 games, 32708 / 37500 positions
  played 950 games, 34586 / 37500 positions
  played 1000 games, 36376 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp3-8.jnnw
