gen-data-wdl: n=37500 out=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp1-8.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=108 nnue=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1843 / 37500 positions
  played 100 games, 3691 / 37500 positions
  played 150 games, 5492 / 37500 positions
  played 200 games, 7292 / 37500 positions
  played 250 games, 9228 / 37500 positions
  played 300 games, 11114 / 37500 positions
  played 350 games, 12966 / 37500 positions
  played 400 games, 14838 / 37500 positions
  played 450 games, 16661 / 37500 positions
  played 500 games, 18373 / 37500 positions
  played 550 games, 20235 / 37500 positions
  played 600 games, 22178 / 37500 positions
  played 650 games, 24007 / 37500 positions
  played 700 games, 25990 / 37500 positions
  played 750 games, 27811 / 37500 positions
  played 800 games, 29602 / 37500 positions
  played 850 games, 31469 / 37500 positions
  played 900 games, 33304 / 37500 positions
  played 950 games, 35260 / 37500 positions
  played 1000 games, 37170 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp1-8.jnnw
