gen-data-wdl: n=37500 out=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp1-1.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=101 nnue=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1709 / 37500 positions
  played 100 games, 3357 / 37500 positions
  played 150 games, 5146 / 37500 positions
  played 200 games, 6901 / 37500 positions
  played 250 games, 8642 / 37500 positions
  played 300 games, 10552 / 37500 positions
  played 350 games, 12459 / 37500 positions
  played 400 games, 14469 / 37500 positions
  played 450 games, 16296 / 37500 positions
  played 500 games, 18119 / 37500 positions
  played 550 games, 20076 / 37500 positions
  played 600 games, 21923 / 37500 positions
  played 650 games, 23721 / 37500 positions
  played 700 games, 25561 / 37500 positions
  played 750 games, 27388 / 37500 positions
  played 800 games, 29211 / 37500 positions
  played 850 games, 31011 / 37500 positions
  played 900 games, 32969 / 37500 positions
  played 950 games, 34880 / 37500 positions
  played 1000 games, 36856 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp1-1.jnnw
