gen-data-wdl: n=37500 out=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp3-2.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=302 nnue=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1723 / 37500 positions
  played 100 games, 3547 / 37500 positions
  played 150 games, 5400 / 37500 positions
  played 200 games, 7311 / 37500 positions
  played 250 games, 9071 / 37500 positions
  played 300 games, 10925 / 37500 positions
  played 350 games, 12749 / 37500 positions
  played 400 games, 14555 / 37500 positions
  played 450 games, 16312 / 37500 positions
  played 500 games, 18022 / 37500 positions
  played 550 games, 19804 / 37500 positions
  played 600 games, 21707 / 37500 positions
  played 650 games, 23577 / 37500 positions
  played 700 games, 25412 / 37500 positions
  played 750 games, 27244 / 37500 positions
  played 800 games, 29182 / 37500 positions
  played 850 games, 30973 / 37500 positions
  played 900 games, 33010 / 37500 positions
  played 950 games, 34806 / 37500 positions
  played 1000 games, 36519 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp3-2.jnnw
