gen-data-wdl: n=37500 out=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp1-6.jnnw eval_depth=4 play_depth=64 max_plies=200 seed=106 nnue=/root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1870 / 37500 positions
  played 100 games, 3720 / 37500 positions
  played 150 games, 5565 / 37500 positions
  played 200 games, 7410 / 37500 positions
  played 250 games, 9245 / 37500 positions
  played 300 games, 11070 / 37500 positions
  played 350 games, 12885 / 37500 positions
  played 400 games, 14773 / 37500 positions
  played 450 games, 16664 / 37500 positions
  played 500 games, 18553 / 37500 positions
  played 550 games, 20367 / 37500 positions
  played 600 games, 22207 / 37500 positions
  played 650 games, 24095 / 37500 positions
  played 700 games, 25867 / 37500 positions
  played 750 games, 27715 / 37500 positions
  played 800 games, 29682 / 37500 positions
  played 850 games, 31518 / 37500 positions
  played 900 games, 33232 / 37500 positions
  played 950 games, 35098 / 37500 positions
  played 1000 games, 36947 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/0203-scan-recipe-iterated-wdl/artefacts.src/sp1-6.jnnw
