gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp8-10.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3620 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1620 / 18750 positions
  played 100 games, 3135 / 18750 positions
  played 150 games, 4708 / 18750 positions
  played 200 games, 6327 / 18750 positions
  played 250 games, 7912 / 18750 positions
  played 300 games, 9335 / 18750 positions
  played 350 games, 10839 / 18750 positions
  played 400 games, 12476 / 18750 positions
  played 450 games, 14125 / 18750 positions
  played 500 games, 15755 / 18750 positions
  played 550 games, 17323 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp8-10.jnnw
