gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp7-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1211 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1508 / 18750 positions
  played 100 games, 3022 / 18750 positions
  played 150 games, 4546 / 18750 positions
  played 200 games, 6213 / 18750 positions
  played 250 games, 7749 / 18750 positions
  played 300 games, 9379 / 18750 positions
  played 350 games, 10919 / 18750 positions
  played 400 games, 12446 / 18750 positions
  played 450 games, 14124 / 18750 positions
  played 500 games, 15788 / 18750 positions
  played 550 games, 17394 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp7-7.jnnw
