gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp6-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16867 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1530 / 18750 positions
  played 100 games, 3016 / 18750 positions
  played 150 games, 4507 / 18750 positions
  played 200 games, 6127 / 18750 positions
  played 250 games, 7683 / 18750 positions
  played 300 games, 9274 / 18750 positions
  played 350 games, 10903 / 18750 positions
  played 400 games, 12389 / 18750 positions
  played 450 games, 13837 / 18750 positions
  played 500 games, 15423 / 18750 positions
  played 550 games, 16921 / 18750 positions
  played 600 games, 18384 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp6-1.jnnw
