gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp1-10.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=32311 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1379 / 18750 positions
  played 100 games, 2897 / 18750 positions
  played 150 games, 4505 / 18750 positions
  played 200 games, 6180 / 18750 positions
  played 250 games, 7716 / 18750 positions
  played 300 games, 9296 / 18750 positions
  played 350 games, 10830 / 18750 positions
  played 400 games, 12363 / 18750 positions
  played 450 games, 13967 / 18750 positions
  played 500 games, 15535 / 18750 positions
  played 550 games, 17156 / 18750 positions
  played 600 games, 18671 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp1-10.jnnw
