gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp3-9.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=17256 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1503 / 18750 positions
  played 100 games, 2979 / 18750 positions
  played 150 games, 4509 / 18750 positions
  played 200 games, 6064 / 18750 positions
  played 250 games, 7685 / 18750 positions
  played 300 games, 9267 / 18750 positions
  played 350 games, 10894 / 18750 positions
  played 400 games, 12472 / 18750 positions
  played 450 games, 14160 / 18750 positions
  played 500 games, 15667 / 18750 positions
  played 550 games, 17190 / 18750 positions
  played 600 games, 18682 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp3-9.jnnw
