gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp1-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3739 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1608 / 18750 positions
  played 100 games, 3159 / 18750 positions
  played 150 games, 4675 / 18750 positions
  played 200 games, 6255 / 18750 positions
  played 250 games, 7766 / 18750 positions
  played 300 games, 9373 / 18750 positions
  played 350 games, 10860 / 18750 positions
  played 400 games, 12522 / 18750 positions
  played 450 games, 14075 / 18750 positions
  played 500 games, 15613 / 18750 positions
  played 550 games, 17263 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp1-7.jnnw
