gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp6-10.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=19725 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1576 / 18750 positions
  played 100 games, 3165 / 18750 positions
  played 150 games, 4661 / 18750 positions
  played 200 games, 6362 / 18750 positions
  played 250 games, 7922 / 18750 positions
  played 300 games, 9446 / 18750 positions
  played 350 games, 11047 / 18750 positions
  played 400 games, 12585 / 18750 positions
  played 450 games, 14172 / 18750 positions
  played 500 games, 15714 / 18750 positions
  played 550 games, 17263 / 18750 positions
  played 600 games, 18737 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp6-10.jnnw
