gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp6-12.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3771 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1542 / 18750 positions
  played 100 games, 3032 / 18750 positions
  played 150 games, 4521 / 18750 positions
  played 200 games, 6192 / 18750 positions
  played 250 games, 7686 / 18750 positions
  played 300 games, 9333 / 18750 positions
  played 350 games, 10862 / 18750 positions
  played 400 games, 12426 / 18750 positions
  played 450 games, 13964 / 18750 positions
  played 500 games, 15610 / 18750 positions
  played 550 games, 17087 / 18750 positions
  played 600 games, 18656 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp6-12.jnnw
