gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp6-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=28420 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1600 / 18750 positions
  played 100 games, 3100 / 18750 positions
  played 150 games, 4624 / 18750 positions
  played 200 games, 6314 / 18750 positions
  played 250 games, 7915 / 18750 positions
  played 300 games, 9419 / 18750 positions
  played 350 games, 10975 / 18750 positions
  played 400 games, 12526 / 18750 positions
  played 450 games, 13948 / 18750 positions
  played 500 games, 15564 / 18750 positions
  played 550 games, 17084 / 18750 positions
  played 600 games, 18661 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp6-5.jnnw
