gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp2-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=6330 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1611 / 18750 positions
  played 100 games, 3115 / 18750 positions
  played 150 games, 4733 / 18750 positions
  played 200 games, 6316 / 18750 positions
  played 250 games, 7900 / 18750 positions
  played 300 games, 9477 / 18750 positions
  played 350 games, 11116 / 18750 positions
  played 400 games, 12678 / 18750 positions
  played 450 games, 14341 / 18750 positions
  played 500 games, 15907 / 18750 positions
  played 550 games, 17496 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp2-3.jnnw
