gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp2-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=4201 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1591 / 18750 positions
  played 100 games, 3077 / 18750 positions
  played 150 games, 4578 / 18750 positions
  played 200 games, 6129 / 18750 positions
  played 250 games, 7721 / 18750 positions
  played 300 games, 9358 / 18750 positions
  played 350 games, 10895 / 18750 positions
  played 400 games, 12510 / 18750 positions
  played 450 games, 14065 / 18750 positions
  played 500 games, 15639 / 18750 positions
  played 550 games, 17282 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp2-7.jnnw
