gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp1-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=15792 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1487 / 18750 positions
  played 100 games, 2988 / 18750 positions
  played 150 games, 4467 / 18750 positions
  played 200 games, 6144 / 18750 positions
  played 250 games, 7716 / 18750 positions
  played 300 games, 9217 / 18750 positions
  played 350 games, 10722 / 18750 positions
  played 400 games, 12257 / 18750 positions
  played 450 games, 13864 / 18750 positions
  played 500 games, 15493 / 18750 positions
  played 550 games, 17085 / 18750 positions
  played 600 games, 18688 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp1-2.jnnw
