gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp3-14.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=23044 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1537 / 18750 positions
  played 100 games, 3095 / 18750 positions
  played 150 games, 4658 / 18750 positions
  played 200 games, 6352 / 18750 positions
  played 250 games, 7984 / 18750 positions
  played 300 games, 9457 / 18750 positions
  played 350 games, 10961 / 18750 positions
  played 400 games, 12538 / 18750 positions
  played 450 games, 14142 / 18750 positions
  played 500 games, 15641 / 18750 positions
  played 550 games, 17247 / 18750 positions
  played 600 games, 18685 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp3-14.jnnw
