gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp7-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=13796 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1627 / 18750 positions
  played 100 games, 3276 / 18750 positions
  played 150 games, 4813 / 18750 positions
  played 200 games, 6336 / 18750 positions
  played 250 games, 7926 / 18750 positions
  played 300 games, 9540 / 18750 positions
  played 350 games, 10999 / 18750 positions
  played 400 games, 12600 / 18750 positions
  played 450 games, 14149 / 18750 positions
  played 500 games, 15792 / 18750 positions
  played 550 games, 17266 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp7-4.jnnw
