gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp6-16.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=29393 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1482 / 18750 positions
  played 100 games, 3154 / 18750 positions
  played 150 games, 4719 / 18750 positions
  played 200 games, 6156 / 18750 positions
  played 250 games, 7663 / 18750 positions
  played 300 games, 9356 / 18750 positions
  played 350 games, 10966 / 18750 positions
  played 400 games, 12464 / 18750 positions
  played 450 games, 13995 / 18750 positions
  played 500 games, 15557 / 18750 positions
  played 550 games, 17073 / 18750 positions
  played 600 games, 18561 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp6-16.jnnw
