gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp1-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=17600 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1541 / 18750 positions
  played 100 games, 3044 / 18750 positions
  played 150 games, 4565 / 18750 positions
  played 200 games, 6049 / 18750 positions
  played 250 games, 7559 / 18750 positions
  played 300 games, 9028 / 18750 positions
  played 350 games, 10650 / 18750 positions
  played 400 games, 12209 / 18750 positions
  played 450 games, 13866 / 18750 positions
  played 500 games, 15397 / 18750 positions
  played 550 games, 16904 / 18750 positions
  played 600 games, 18456 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp1-1.jnnw
