gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp5-13.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=20079 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1542 / 18750 positions
  played 100 games, 3191 / 18750 positions
  played 150 games, 4734 / 18750 positions
  played 200 games, 6282 / 18750 positions
  played 250 games, 7898 / 18750 positions
  played 300 games, 9475 / 18750 positions
  played 350 games, 10969 / 18750 positions
  played 400 games, 12520 / 18750 positions
  played 450 games, 13968 / 18750 positions
  played 500 games, 15583 / 18750 positions
  played 550 games, 17214 / 18750 positions
  played 600 games, 18743 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp5-13.jnnw
