gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp7-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=12573 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1586 / 18750 positions
  played 100 games, 3054 / 18750 positions
  played 150 games, 4625 / 18750 positions
  played 200 games, 6274 / 18750 positions
  played 250 games, 7881 / 18750 positions
  played 300 games, 9536 / 18750 positions
  played 350 games, 11087 / 18750 positions
  played 400 games, 12729 / 18750 positions
  played 450 games, 14297 / 18750 positions
  played 500 games, 15903 / 18750 positions
  played 550 games, 17548 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp7-6.jnnw
