gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp3-12.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=1554 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1466 / 18750 positions
  played 100 games, 3057 / 18750 positions
  played 150 games, 4649 / 18750 positions
  played 200 games, 6291 / 18750 positions
  played 250 games, 7844 / 18750 positions
  played 300 games, 9316 / 18750 positions
  played 350 games, 10867 / 18750 positions
  played 400 games, 12436 / 18750 positions
  played 450 games, 14072 / 18750 positions
  played 500 games, 15676 / 18750 positions
  played 550 games, 17277 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp3-12.jnnw
