gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp1-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=27130 nnue=/root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1514 / 18750 positions
  played 100 games, 3056 / 18750 positions
  played 150 games, 4596 / 18750 positions
  played 200 games, 6110 / 18750 positions
  played 250 games, 7689 / 18750 positions
  played 300 games, 9275 / 18750 positions
  played 350 games, 10720 / 18750 positions
  played 400 games, 12290 / 18750 positions
  played 450 games, 13856 / 18750 positions
  played 500 games, 15427 / 18750 positions
  played 550 games, 17028 / 18750 positions
  played 600 games, 18588 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0222-rotfold-loop/artefacts.src/sp1-8.jnnw
