gen-data-wdl: n=125000 out=/root/jass/jobs/results/cpx62-0242-bucket-coverage/artefacts.src/sp-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=17623 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1648 / 125000 positions
  played 100 games, 3254 / 125000 positions
  played 150 games, 4899 / 125000 positions
  played 200 games, 6373 / 125000 positions
  played 250 games, 7741 / 125000 positions
  played 300 games, 9391 / 125000 positions
  played 350 games, 11029 / 125000 positions
  played 400 games, 12556 / 125000 positions
  played 450 games, 14142 / 125000 positions
  played 500 games, 15723 / 125000 positions
  played 550 games, 17278 / 125000 positions
  played 600 games, 18934 / 125000 positions
  played 650 games, 20443 / 125000 positions
  played 700 games, 21995 / 125000 positions
  played 750 games, 23664 / 125000 positions
  played 800 games, 25300 / 125000 positions
  played 850 games, 26828 / 125000 positions
  played 900 games, 28442 / 125000 positions
  played 950 games, 30083 / 125000 positions
  played 1000 games, 31620 / 125000 positions
  played 1050 games, 33152 / 125000 positions
  played 1100 games, 34720 / 125000 positions
  played 1150 games, 36327 / 125000 positions
  played 1200 games, 37952 / 125000 positions
  played 1250 games, 39532 / 125000 positions
  played 1300 games, 41153 / 125000 positions
  played 1350 games, 42756 / 125000 positions
  played 1400 games, 44377 / 125000 positions
  played 1450 games, 45910 / 125000 positions
  played 1500 games, 47482 / 125000 positions
  played 1550 games, 49025 / 125000 positions
  played 1600 games, 50637 / 125000 positions
  played 1650 games, 52298 / 125000 positions
  played 1700 games, 53998 / 125000 positions
  played 1750 games, 55546 / 125000 positions
  played 1800 games, 57101 / 125000 positions
  played 1850 games, 58685 / 125000 positions
  played 1900 games, 60158 / 125000 positions
  played 1950 games, 61586 / 125000 positions
  played 2000 games, 63188 / 125000 positions
  played 2050 games, 64820 / 125000 positions
  played 2100 games, 66336 / 125000 positions
  played 2150 games, 67895 / 125000 positions
  played 2200 games, 69456 / 125000 positions
  played 2250 games, 71049 / 125000 positions
  played 2300 games, 72645 / 125000 positions
  played 2350 games, 74208 / 125000 positions
  played 2400 games, 75796 / 125000 positions
  played 2450 games, 77379 / 125000 positions
  played 2500 games, 78947 / 125000 positions
  played 2550 games, 80519 / 125000 positions
  played 2600 games, 81961 / 125000 positions
  played 2650 games, 83587 / 125000 positions
  played 2700 games, 85247 / 125000 positions
  played 2750 games, 86882 / 125000 positions
  played 2800 games, 88457 / 125000 positions
  played 2850 games, 90007 / 125000 positions
  played 2900 games, 91617 / 125000 positions
  played 2950 games, 93172 / 125000 positions
  played 3000 games, 94785 / 125000 positions
  played 3050 games, 96458 / 125000 positions
  played 3100 games, 98128 / 125000 positions
  played 3150 games, 99662 / 125000 positions
  played 3200 games, 101410 / 125000 positions
  played 3250 games, 103208 / 125000 positions
  played 3300 games, 104930 / 125000 positions
  played 3350 games, 106549 / 125000 positions
  played 3400 games, 108183 / 125000 positions
  played 3450 games, 109713 / 125000 positions
  played 3500 games, 111369 / 125000 positions
  played 3550 games, 112988 / 125000 positions
  played 3600 games, 114487 / 125000 positions
  played 3650 games, 116031 / 125000 positions
  played 3700 games, 117583 / 125000 positions
  played 3750 games, 119113 / 125000 positions
  played 3800 games, 120750 / 125000 positions
  played 3850 games, 122503 / 125000 positions
  played 3900 games, 124066 / 125000 positions
wrote 125000 WDL records to /root/jass/jobs/results/cpx62-0242-bucket-coverage/artefacts.src/sp-2.jnnw
