gen-data-wdl: n=125000 out=/root/jass/jobs/results/cpx62-0242-bucket-coverage/artefacts.src/sp-11.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=10634 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1601 / 125000 positions
  played 100 games, 3193 / 125000 positions
  played 150 games, 4818 / 125000 positions
  played 200 games, 6449 / 125000 positions
  played 250 games, 8021 / 125000 positions
  played 300 games, 9684 / 125000 positions
  played 350 games, 11209 / 125000 positions
  played 400 games, 12794 / 125000 positions
  played 450 games, 14265 / 125000 positions
  played 500 games, 15853 / 125000 positions
  played 550 games, 17438 / 125000 positions
  played 600 games, 18944 / 125000 positions
  played 650 games, 20486 / 125000 positions
  played 700 games, 21928 / 125000 positions
  played 750 games, 23504 / 125000 positions
  played 800 games, 25098 / 125000 positions
  played 850 games, 26729 / 125000 positions
  played 900 games, 28365 / 125000 positions
  played 950 games, 29910 / 125000 positions
  played 1000 games, 31541 / 125000 positions
  played 1050 games, 33064 / 125000 positions
  played 1100 games, 34582 / 125000 positions
  played 1150 games, 36155 / 125000 positions
  played 1200 games, 37795 / 125000 positions
  played 1250 games, 39364 / 125000 positions
  played 1300 games, 40854 / 125000 positions
  played 1350 games, 42477 / 125000 positions
  played 1400 games, 44046 / 125000 positions
  played 1450 games, 45560 / 125000 positions
  played 1500 games, 47041 / 125000 positions
  played 1550 games, 48647 / 125000 positions
  played 1600 games, 50246 / 125000 positions
  played 1650 games, 51899 / 125000 positions
  played 1700 games, 53423 / 125000 positions
  played 1750 games, 54971 / 125000 positions
  played 1800 games, 56548 / 125000 positions
  played 1850 games, 58048 / 125000 positions
  played 1900 games, 59561 / 125000 positions
  played 1950 games, 61185 / 125000 positions
  played 2000 games, 62774 / 125000 positions
  played 2050 games, 64304 / 125000 positions
  played 2100 games, 65999 / 125000 positions
  played 2150 games, 67525 / 125000 positions
  played 2200 games, 69073 / 125000 positions
  played 2250 games, 70567 / 125000 positions
  played 2300 games, 72231 / 125000 positions
  played 2350 games, 73765 / 125000 positions
  played 2400 games, 75343 / 125000 positions
  played 2450 games, 76971 / 125000 positions
  played 2500 games, 78436 / 125000 positions
  played 2550 games, 80035 / 125000 positions
  played 2600 games, 81711 / 125000 positions
  played 2650 games, 83287 / 125000 positions
  played 2700 games, 84827 / 125000 positions
  played 2750 games, 86435 / 125000 positions
  played 2800 games, 88097 / 125000 positions
  played 2850 games, 89576 / 125000 positions
  played 2900 games, 91205 / 125000 positions
  played 2950 games, 92795 / 125000 positions
  played 3000 games, 94394 / 125000 positions
  played 3050 games, 95949 / 125000 positions
  played 3100 games, 97566 / 125000 positions
  played 3150 games, 99107 / 125000 positions
  played 3200 games, 100699 / 125000 positions
  played 3250 games, 102313 / 125000 positions
  played 3300 games, 103983 / 125000 positions
  played 3350 games, 105456 / 125000 positions
  played 3400 games, 107056 / 125000 positions
  played 3450 games, 108718 / 125000 positions
  played 3500 games, 110290 / 125000 positions
  played 3550 games, 111733 / 125000 positions
  played 3600 games, 113398 / 125000 positions
  played 3650 games, 114948 / 125000 positions
  played 3700 games, 116491 / 125000 positions
  played 3750 games, 117993 / 125000 positions
  played 3800 games, 119603 / 125000 positions
  played 3850 games, 121266 / 125000 positions
  played 3900 games, 122862 / 125000 positions
  played 3950 games, 124511 / 125000 positions
wrote 125000 WDL records to /root/jass/jobs/results/cpx62-0242-bucket-coverage/artefacts.src/sp-11.jnnw
