gen-data-wdl: n=125000 out=/root/jass/jobs/results/cpx62-0242-bucket-coverage/artefacts.src/sp-13.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=17903 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1620 / 125000 positions
  played 100 games, 3228 / 125000 positions
  played 150 games, 4810 / 125000 positions
  played 200 games, 6435 / 125000 positions
  played 250 games, 7992 / 125000 positions
  played 300 games, 9451 / 125000 positions
  played 350 games, 10928 / 125000 positions
  played 400 games, 12528 / 125000 positions
  played 450 games, 14163 / 125000 positions
  played 500 games, 15808 / 125000 positions
  played 550 games, 17381 / 125000 positions
  played 600 games, 18939 / 125000 positions
  played 650 games, 20541 / 125000 positions
  played 700 games, 22307 / 125000 positions
  played 750 games, 24014 / 125000 positions
  played 800 games, 25505 / 125000 positions
  played 850 games, 27027 / 125000 positions
  played 900 games, 28619 / 125000 positions
  played 950 games, 30277 / 125000 positions
  played 1000 games, 31774 / 125000 positions
  played 1050 games, 33346 / 125000 positions
  played 1100 games, 34943 / 125000 positions
  played 1150 games, 36530 / 125000 positions
  played 1200 games, 38124 / 125000 positions
  played 1250 games, 39855 / 125000 positions
  played 1300 games, 41433 / 125000 positions
  played 1350 games, 43021 / 125000 positions
  played 1400 games, 44551 / 125000 positions
  played 1450 games, 46136 / 125000 positions
  played 1500 games, 47736 / 125000 positions
  played 1550 games, 49409 / 125000 positions
  played 1600 games, 51023 / 125000 positions
  played 1650 games, 52547 / 125000 positions
  played 1700 games, 54079 / 125000 positions
  played 1750 games, 55666 / 125000 positions
  played 1800 games, 57329 / 125000 positions
  played 1850 games, 58899 / 125000 positions
  played 1900 games, 60528 / 125000 positions
  played 1950 games, 62170 / 125000 positions
  played 2000 games, 63735 / 125000 positions
  played 2050 games, 65291 / 125000 positions
  played 2100 games, 66832 / 125000 positions
  played 2150 games, 68382 / 125000 positions
  played 2200 games, 69946 / 125000 positions
  played 2250 games, 71400 / 125000 positions
  played 2300 games, 73039 / 125000 positions
  played 2350 games, 74610 / 125000 positions
  played 2400 games, 76223 / 125000 positions
  played 2450 games, 77747 / 125000 positions
  played 2500 games, 79257 / 125000 positions
  played 2550 games, 80895 / 125000 positions
  played 2600 games, 82440 / 125000 positions
  played 2650 games, 83926 / 125000 positions
  played 2700 games, 85501 / 125000 positions
  played 2750 games, 87001 / 125000 positions
  played 2800 games, 88565 / 125000 positions
  played 2850 games, 90120 / 125000 positions
  played 2900 games, 91808 / 125000 positions
  played 2950 games, 93410 / 125000 positions
  played 3000 games, 95031 / 125000 positions
  played 3050 games, 96599 / 125000 positions
  played 3100 games, 98173 / 125000 positions
  played 3150 games, 99775 / 125000 positions
  played 3200 games, 101287 / 125000 positions
  played 3250 games, 102811 / 125000 positions
  played 3300 games, 104420 / 125000 positions
  played 3350 games, 106027 / 125000 positions
  played 3400 games, 107631 / 125000 positions
  played 3450 games, 109233 / 125000 positions
  played 3500 games, 110842 / 125000 positions
  played 3550 games, 112361 / 125000 positions
  played 3600 games, 113855 / 125000 positions
  played 3650 games, 115384 / 125000 positions
  played 3700 games, 116849 / 125000 positions
  played 3750 games, 118386 / 125000 positions
  played 3800 games, 120012 / 125000 positions
  played 3850 games, 121541 / 125000 positions
  played 3900 games, 123080 / 125000 positions
  played 3950 games, 124702 / 125000 positions
wrote 125000 WDL records to /root/jass/jobs/results/cpx62-0242-bucket-coverage/artefacts.src/sp-13.jnnw
