gen-data-wdl: n=125000 out=/root/jass/jobs/results/cpx62-0242-bucket-coverage/artefacts.src/sp-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=10764 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1608 / 125000 positions
  played 100 games, 3149 / 125000 positions
  played 150 games, 4752 / 125000 positions
  played 200 games, 6282 / 125000 positions
  played 250 games, 7870 / 125000 positions
  played 300 games, 9327 / 125000 positions
  played 350 games, 10859 / 125000 positions
  played 400 games, 12367 / 125000 positions
  played 450 games, 14097 / 125000 positions
  played 500 games, 15842 / 125000 positions
  played 550 games, 17491 / 125000 positions
  played 600 games, 19070 / 125000 positions
  played 650 games, 20664 / 125000 positions
  played 700 games, 22285 / 125000 positions
  played 750 games, 23914 / 125000 positions
  played 800 games, 25573 / 125000 positions
  played 850 games, 27220 / 125000 positions
  played 900 games, 28789 / 125000 positions
  played 950 games, 30349 / 125000 positions
  played 1000 games, 31937 / 125000 positions
  played 1050 games, 33529 / 125000 positions
  played 1100 games, 35174 / 125000 positions
  played 1150 games, 36772 / 125000 positions
  played 1200 games, 38465 / 125000 positions
  played 1250 games, 39937 / 125000 positions
  played 1300 games, 41448 / 125000 positions
  played 1350 games, 43035 / 125000 positions
  played 1400 games, 44745 / 125000 positions
  played 1450 games, 46421 / 125000 positions
  played 1500 games, 47995 / 125000 positions
  played 1550 games, 49653 / 125000 positions
  played 1600 games, 51144 / 125000 positions
  played 1650 games, 52579 / 125000 positions
  played 1700 games, 54099 / 125000 positions
  played 1750 games, 55607 / 125000 positions
  played 1800 games, 57127 / 125000 positions
  played 1850 games, 58768 / 125000 positions
  played 1900 games, 60451 / 125000 positions
  played 1950 games, 62075 / 125000 positions
  played 2000 games, 63565 / 125000 positions
  played 2050 games, 65191 / 125000 positions
  played 2100 games, 66782 / 125000 positions
  played 2150 games, 68360 / 125000 positions
  played 2200 games, 69993 / 125000 positions
  played 2250 games, 71551 / 125000 positions
  played 2300 games, 73071 / 125000 positions
  played 2350 games, 74626 / 125000 positions
  played 2400 games, 76159 / 125000 positions
  played 2450 games, 77720 / 125000 positions
  played 2500 games, 79375 / 125000 positions
  played 2550 games, 80875 / 125000 positions
  played 2600 games, 82430 / 125000 positions
  played 2650 games, 83954 / 125000 positions
  played 2700 games, 85523 / 125000 positions
  played 2750 games, 87121 / 125000 positions
  played 2800 games, 88739 / 125000 positions
  played 2850 games, 90327 / 125000 positions
  played 2900 games, 91933 / 125000 positions
  played 2950 games, 93618 / 125000 positions
  played 3000 games, 95306 / 125000 positions
  played 3050 games, 96881 / 125000 positions
  played 3100 games, 98433 / 125000 positions
  played 3150 games, 100133 / 125000 positions
  played 3200 games, 101722 / 125000 positions
  played 3250 games, 103225 / 125000 positions
  played 3300 games, 104752 / 125000 positions
  played 3350 games, 106276 / 125000 positions
  played 3400 games, 107947 / 125000 positions
  played 3450 games, 109449 / 125000 positions
  played 3500 games, 111029 / 125000 positions
  played 3550 games, 112574 / 125000 positions
  played 3600 games, 114120 / 125000 positions
  played 3650 games, 115698 / 125000 positions
  played 3700 games, 117326 / 125000 positions
  played 3750 games, 118891 / 125000 positions
  played 3800 games, 120425 / 125000 positions
  played 3850 games, 122065 / 125000 positions
  played 3900 games, 123640 / 125000 positions
wrote 125000 WDL records to /root/jass/jobs/results/cpx62-0242-bucket-coverage/artefacts.src/sp-3.jnnw
