gen-data-wdl: n=125000 out=/root/jass/jobs/results/cpx62-0242-bucket-coverage/artefacts.src/sp-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8584 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1622 / 125000 positions
  played 100 games, 3336 / 125000 positions
  played 150 games, 4933 / 125000 positions
  played 200 games, 6479 / 125000 positions
  played 250 games, 8100 / 125000 positions
  played 300 games, 9602 / 125000 positions
  played 350 games, 11252 / 125000 positions
  played 400 games, 12878 / 125000 positions
  played 450 games, 14579 / 125000 positions
  played 500 games, 16184 / 125000 positions
  played 550 games, 17764 / 125000 positions
  played 600 games, 19456 / 125000 positions
  played 650 games, 21051 / 125000 positions
  played 700 games, 22575 / 125000 positions
  played 750 games, 24144 / 125000 positions
  played 800 games, 25638 / 125000 positions
  played 850 games, 27312 / 125000 positions
  played 900 games, 28968 / 125000 positions
  played 950 games, 30588 / 125000 positions
  played 1000 games, 32188 / 125000 positions
  played 1050 games, 33822 / 125000 positions
  played 1100 games, 35427 / 125000 positions
  played 1150 games, 37095 / 125000 positions
  played 1200 games, 38602 / 125000 positions
  played 1250 games, 40268 / 125000 positions
  played 1300 games, 41804 / 125000 positions
  played 1350 games, 43430 / 125000 positions
  played 1400 games, 45015 / 125000 positions
  played 1450 games, 46590 / 125000 positions
  played 1500 games, 48328 / 125000 positions
  played 1550 games, 49958 / 125000 positions
  played 1600 games, 51470 / 125000 positions
  played 1650 games, 53004 / 125000 positions
  played 1700 games, 54473 / 125000 positions
  played 1750 games, 56065 / 125000 positions
  played 1800 games, 57626 / 125000 positions
  played 1850 games, 59329 / 125000 positions
  played 1900 games, 60817 / 125000 positions
  played 1950 games, 62403 / 125000 positions
  played 2000 games, 64012 / 125000 positions
  played 2050 games, 65620 / 125000 positions
  played 2100 games, 67193 / 125000 positions
  played 2150 games, 68827 / 125000 positions
  played 2200 games, 70348 / 125000 positions
  played 2250 games, 72029 / 125000 positions
  played 2300 games, 73668 / 125000 positions
  played 2350 games, 75346 / 125000 positions
  played 2400 games, 76918 / 125000 positions
  played 2450 games, 78464 / 125000 positions
  played 2500 games, 80016 / 125000 positions
  played 2550 games, 81588 / 125000 positions
  played 2600 games, 83146 / 125000 positions
  played 2650 games, 84678 / 125000 positions
  played 2700 games, 86297 / 125000 positions
  played 2750 games, 87817 / 125000 positions
  played 2800 games, 89367 / 125000 positions
  played 2850 games, 90878 / 125000 positions
  played 2900 games, 92406 / 125000 positions
  played 2950 games, 93926 / 125000 positions
  played 3000 games, 95485 / 125000 positions
  played 3050 games, 97101 / 125000 positions
  played 3100 games, 98671 / 125000 positions
  played 3150 games, 100295 / 125000 positions
  played 3200 games, 101906 / 125000 positions
  played 3250 games, 103412 / 125000 positions
  played 3300 games, 104940 / 125000 positions
  played 3350 games, 106499 / 125000 positions
  played 3400 games, 108099 / 125000 positions
  played 3450 games, 109739 / 125000 positions
  played 3500 games, 111268 / 125000 positions
  played 3550 games, 112928 / 125000 positions
  played 3600 games, 114526 / 125000 positions
  played 3650 games, 116033 / 125000 positions
  played 3700 games, 117543 / 125000 positions
  played 3750 games, 119223 / 125000 positions
  played 3800 games, 120777 / 125000 positions
  played 3850 games, 122366 / 125000 positions
  played 3900 games, 123979 / 125000 positions
wrote 125000 WDL records to /root/jass/jobs/results/cpx62-0242-bucket-coverage/artefacts.src/sp-1.jnnw
