gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp5-13.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=4864 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1673 / 18750 positions
  played 100 games, 3573 / 18750 positions
  played 150 games, 5192 / 18750 positions
  played 200 games, 6873 / 18750 positions
  played 250 games, 8608 / 18750 positions
  played 300 games, 10309 / 18750 positions
  played 350 games, 12069 / 18750 positions
  played 400 games, 13690 / 18750 positions
  played 450 games, 15311 / 18750 positions
  played 500 games, 17001 / 18750 positions
  played 550 games, 18660 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp5-13.jnnw
