gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp1-9.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=21427 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1731 / 18750 positions
  played 100 games, 3500 / 18750 positions
  played 150 games, 5105 / 18750 positions
  played 200 games, 6861 / 18750 positions
  played 250 games, 8691 / 18750 positions
  played 300 games, 10423 / 18750 positions
  played 350 games, 12132 / 18750 positions
  played 400 games, 13784 / 18750 positions
  played 450 games, 15615 / 18750 positions
  played 500 games, 17370 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp1-9.jnnw
