gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp5-6.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=23041 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1648 / 18750 positions
  played 100 games, 3262 / 18750 positions
  played 150 games, 4943 / 18750 positions
  played 200 games, 6662 / 18750 positions
  played 250 games, 8180 / 18750 positions
  played 300 games, 9750 / 18750 positions
  played 350 games, 11459 / 18750 positions
  played 400 games, 13197 / 18750 positions
  played 450 games, 14850 / 18750 positions
  played 500 games, 16508 / 18750 positions
  played 550 games, 18021 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp5-6.jnnw
