gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp2-10.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=22009 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1722 / 18750 positions
  played 100 games, 3482 / 18750 positions
  played 150 games, 5169 / 18750 positions
  played 200 games, 6954 / 18750 positions
  played 250 games, 8635 / 18750 positions
  played 300 games, 10452 / 18750 positions
  played 350 games, 12159 / 18750 positions
  played 400 games, 13857 / 18750 positions
  played 450 games, 15577 / 18750 positions
  played 500 games, 17225 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp2-10.jnnw
