gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp8-3.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=5132 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1721 / 18750 positions
  played 100 games, 3329 / 18750 positions
  played 150 games, 5057 / 18750 positions
  played 200 games, 6733 / 18750 positions
  played 250 games, 8508 / 18750 positions
  played 300 games, 10291 / 18750 positions
  played 350 games, 12026 / 18750 positions
  played 400 games, 13690 / 18750 positions
  played 450 games, 15326 / 18750 positions
  played 500 games, 16985 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp8-3.jnnw
