gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp7-1.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=24842 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1677 / 18750 positions
  played 100 games, 3444 / 18750 positions
  played 150 games, 5192 / 18750 positions
  played 200 games, 6912 / 18750 positions
  played 250 games, 8630 / 18750 positions
  played 300 games, 10414 / 18750 positions
  played 350 games, 12118 / 18750 positions
  played 400 games, 13831 / 18750 positions
  played 450 games, 15513 / 18750 positions
  played 500 games, 17168 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp7-1.jnnw
